Date,Open,High,Low,Close,Adj Close,Volume
2019-11-21,51600,52100,50600,51000,47330.34766,14298646
2019-11-22,51000,51600,50900,51600,47887.18359,8478310
2019-11-25,52200,52600,51700,51800,48072.78906,9050625
2019-11-26,51900,52900,51800,51800,48072.78906,27372226
2019-11-27,51800,52300,51600,52200,48444.00781,7546261
2019-11-28,51900,52100,51300,51300,47608.77344,6833885
2019-11-29,51200,51400,50200,50300,46680.71875,11179334
2019-12-02,50900,51300,50400,50400,46773.53125,18877252
2019-12-03,49800,50300,49500,49900,46309.50781,12059812
2019-12-04,49600,49850,49000,49450,45891.875,13246549
2019-12-05,50200,50400,49500,49500,45938.28125,10449715
2019-12-06,50100,50900,49950,50400,46773.53125,11414563
2019-12-09,50900,51400,50700,51200,47515.95703,8470627
2019-12-10,51000,51600,50700,51500,47794.375,6882771
2019-12-11,51500,52200,51400,51900,48165.58984,11379521
2019-12-12,53000,53300,52700,53300,49464.85938,29178697
2019-12-13,54500,54800,53900,54700,50764.12109,18120261
2019-12-16,54500,54900,54300,54700,50764.12109,11512405
2019-12-17,55800,56700,55400,56700,52620.21484,19358433
2019-12-18,56700,57200,56000,56300,52248.99609,15558208
2019-12-19,57000,57300,55500,56000,51970.58984,14180520
2019-12-20,56100,56500,55600,56000,51970.58984,12095519
2019-12-23,56100,56400,55100,55500,51506.55859,9839252
2019-12-24,55600,55700,54800,55000,51042.53906,11868463
2019-12-26,54700,55400,54400,55400,51413.75781,9645034
2019-12-27,55700,56900,55500,56500,52771.80859,12313056
2019-12-30,56200,56600,55700,55800,52118.00781,8356767
2020-01-02,55500,56000,55000,55200,51557.60156,12993228
2020-01-03,56000,56600,54900,55500,51837.79688,15422255
2020-01-06,54900,55600,54600,55500,51837.79688,10278951
2020-01-07,55700,56400,55600,55800,52118.00781,10009778
2020-01-08,56200,57400,55900,56800,53052.01563,23501171
2020-01-09,58400,58600,57400,58600,54733.24219,24102579
